ip,time,method,url,status,size,duration,referer,agent,class
121.100.223.217,6/15/2024 23:16,POST,/index.html,301,983,3434,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/3.1),normal
102.214.83.168,4/20/2024 6:57,GET,/upload,301,3040,4249,-,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.0),anomaly
112.156.131.197,7/2/2024 15:03,GET,/help,500,641,3703,http://www.melendez-barajas.com/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/3.0),normal
150.245.136.122,3/23/2024 14:12,GET,/upload,404,4755,2935,http://townsend.com/,Mozilla/5.0 (Android 12; Mobile; rv:32.0) Gecko/32.0 Firefox/32.0,anomaly
91.247.77.33,1/10/2024 22:13,GET,/comment,200,3763,4398,-,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/3.0),anomaly
60.135.181.63,2/16/2024 19:07,POST,/admin,500,3448,3021,https://hammond.com/,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/4.1),anomaly
18.84.38.242,7/5/2024 5:54,POST,/products,301,2415,1775,http://glover.com/,Opera/9.50.(Windows 98; Win 9x 4.90; pap-CW) Presto/2.9.174 Version/11.00,anomaly
72.125.36.223,3/31/2024 5:58,GET,/comment,301,780,3108,http://smith-jackson.biz/,Opera/9.96.(X11; Linux i686; ks-IN) Presto/2.9.170 Version/10.00,anomaly
140.147.227.90,3/2/2024 9:53,POST,/upload,301,4781,3730,-,Opera/8.21.(X11; Linux i686; wa-BE) Presto/2.9.174 Version/10.00,anomaly
25.42.235.218,7/14/2024 6:31,GET,/comment,403,2249,855,-,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/4.0),anomaly
37.39.42.202,2/15/2024 9:28,POST,/comment,301,500,3066,-,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/5.1),anomaly
89.83.124.43,6/17/2024 15:36,POST,/help,403,2887,1520,-,Mozilla/5.0 (Windows NT 11.0; ka-GE; rv:1.9.0.20) Gecko/6971-04-27 14:57:32.867645 Firefox/3.6.18,anomaly
220.25.194.204,4/4/2024 20:55,POST,/contact.html,403,318,538,-,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/4.1),normal
78.230.32.29,6/11/2024 20:40,POST,/comment,500,2477,1039,http://smith.com/,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/531.48.2 (KHTML, like Gecko) Version/5.0.1 Safari/531.48.2",anomaly
176.127.110.33,4/5/2024 4:28,POST,/index.html,403,4704,4900,https://www.nelson.com/,Mozilla/5.0 (Android 2.2.1; Mobile; rv:29.0) Gecko/29.0 Firefox/29.0,anomaly
43.118.32.5,3/26/2024 20:33,POST,/login,500,2624,2710,-,Opera/8.27.(X11; Linux i686; ro-RO) Presto/2.9.177 Version/12.00,normal
204.79.215.243,2/21/2024 4:28,POST,/products,200,514,4112,-,"Mozilla/5.0 (Linux; Android 8.0.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/18.0.869.0 Safari/534.1",normal
129.57.231.12,3/11/2024 4:04,GET,/products,404,2397,2931,http://www.anderson-boone.org/,Opera/9.97.(X11; Linux i686; te-IN) Presto/2.9.188 Version/12.00,anomaly
38.27.55.198,6/23/2024 6:19,POST,/index.html,500,3483,1539,http://turner.com/,Mozilla/5.0 (Android 14; Mobile; rv:64.0) Gecko/64.0 Firefox/64.0,normal
81.162.118.188,1/16/2024 11:01,POST,/help,404,1092,449,http://cooper.com/,Opera/8.50.(Windows 98; Win 9x 4.90; sc-IT) Presto/2.9.168 Version/10.00,anomaly
211.83.117.146,7/16/2024 2:45,POST,/products,403,3713,223,https://cruz-brock.com/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/4.1),normal
131.36.155.192,6/5/2024 1:38,POST,/admin,404,2477,1436,-,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/3694-02-24 19:57:28.496521 Firefox/3.6.11,anomaly
7.140.198.51,4/21/2024 3:08,GET,/admin,404,2359,2133,https://dunlap.org/,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/19.0.853.0 Safari/536.2",anomaly
220.92.64.208,7/14/2024 12:05,GET,/admin,301,4487,1537,-,"Mozilla/5.0 (iPad; CPU iPad OS 1_1_5 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/9.1v2001.0 Mobile/17H859 Safari/532.2",anomaly
24.162.148.214,3/24/2024 7:30,POST,/products,404,3111,1075,-,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_2; rv:1.9.2.20) Gecko/7128-10-11 21:06:07.833923 Firefox/3.8,anomaly
207.65.228.107,6/3/2024 23:30,POST,/index.html,301,1796,4407,http://www.anderson.net/,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/3.0),anomaly
116.103.106.168,5/30/2024 0:19,GET,/help,404,1574,3882,-,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/51.0.897.0 Safari/531.2",normal
44.203.162.11,1/10/2024 9:11,POST,/contact.html,403,2702,1275,http://www.williams-edwards.com/,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.0),normal
193.11.223.103,7/14/2024 20:57,GET,/index.html,200,1323,2027,-,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/4560-03-28 02:12:57.068817 Firefox/3.6.14,anomaly
169.127.208.69,3/16/2024 15:14,GET,/settings,404,3461,2730,-,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; is-IS) AppleWebKit/532.18.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6532.18.4",normal
191.84.117.200,4/5/2024 1:05,GET,/admin,200,4020,4726,https://ingram.biz/,Opera/9.40.(Windows 98; Win 9x 4.90; oc-FR) Presto/2.9.173 Version/12.00,normal
221.37.243.71,3/29/2024 6:11,POST,/admin,404,2695,3277,-,Mozilla/5.0 (Android 2.3.2; Mobile; rv:9.0) Gecko/9.0 Firefox/9.0,normal
199.196.154.215,2/15/2024 12:47,POST,/comment,200,3545,1550,-,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_8 rv:6.0; uk-UA) AppleWebKit/535.40.2 (KHTML, like Gecko) Version/4.0 Safari/535.40.2",normal
161.255.52.217,5/27/2024 13:42,GET,/settings,403,1823,773,http://www.little-ellison.net/,Opera/8.73.(X11; Linux x86_64; dz-BT) Presto/2.9.162 Version/12.00,normal
24.22.247.166,6/3/2024 17:16,GET,/index.html,200,152,415,http://www.king.biz/,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.0),anomaly
45.59.164.204,4/12/2024 0:10,GET,/products,200,4356,3880,-,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/5.1),anomaly
178.200.25.203,3/23/2024 10:47,POST,/comment,403,389,2388,https://may.net/,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/5.0),normal
220.18.207.142,6/13/2024 15:24,POST,/contact.html,200,3620,3003,-,Opera/9.75.(Windows NT 4.0; xh-ZA) Presto/2.9.176 Version/11.00,normal
59.185.1.22,5/3/2024 18:28,POST,/products,200,3724,3407,-,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; nan-TW) AppleWebKit/531.3.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6531.3.4",normal
9.233.4.165,4/15/2024 20:21,GET,/upload,301,4293,3115,http://www.lawson.org/,Opera/9.78.(X11; Linux i686; af-ZA) Presto/2.9.160 Version/12.00,normal
119.150.120.5,1/2/2024 15:13,POST,/upload,301,3994,1255,https://www.martinez.com/,Opera/9.39.(X11; Linux i686; sq-ML) Presto/2.9.169 Version/10.00,anomaly
111.3.255.226,1/11/2024 1:20,POST,/upload,301,1715,3383,https://vega.com/,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_0 rv:2.0; nhn-MX) AppleWebKit/531.37.5 (KHTML, like Gecko) Version/4.1 Safari/531.37.5",anomaly
183.134.115.103,4/25/2024 21:11,POST,/index.html,403,3181,2657,-,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/532.11.1 (KHTML, like Gecko) Version/5.0.4 Safari/532.11.1",anomaly
105.158.208.181,5/15/2024 9:36,GET,/profile,301,4228,4719,-,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_3 rv:3.0; tr-TR) AppleWebKit/535.36.7 (KHTML, like Gecko) Version/5.0.2 Safari/535.36.7",anomaly
126.123.21.114,5/12/2024 22:00,GET,/upload,301,2544,3307,-,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/39.0.863.0 Safari/534.2",normal
180.113.156.32,1/11/2024 11:40,GET,/index.html,500,3527,1684,https://gay.com/,"Mozilla/5.0 (Linux; Android 4.2.1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/61.0.807.0 Safari/533.2",anomaly
97.20.222.238,5/12/2024 17:17,POST,/admin,301,2301,4239,https://galvan.com/,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/4.0),normal
48.247.212.117,2/9/2024 2:52,GET,/help,200,2567,1170,http://www.henderson.com/,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.1),normal
173.104.122.110,1/10/2024 6:53,POST,/contact.html,301,2878,499,-,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_8) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/20.0.848.0 Safari/532.1",normal
81.66.24.42,2/6/2024 11:56,GET,/products,301,234,3296,http://www.coleman.com/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.1),normal
222.104.95.44,5/29/2024 13:59,POST,/index.html,404,918,2505,http://galloway.info/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_8 rv:3.0; an-ES) AppleWebKit/531.6.6 (KHTML, like Gecko) Version/5.1 Safari/531.6.6",anomaly
166.21.106.190,4/11/2024 23:07,POST,/contact.html,500,765,2589,http://lane-leach.com/,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 11.0; Trident/3.1),normal
215.33.24.142,4/6/2024 13:09,POST,/settings,500,3623,1514,-,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; fo-FO) AppleWebKit/534.50.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6534.50.5",anomaly
134.174.22.145,5/21/2024 20:36,POST,/help,301,722,3924,https://smith.info/,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/5.0),anomaly
151.251.119.108,2/29/2024 5:41,GET,/products,500,387,3695,-,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; bho-IN) AppleWebKit/535.45.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6535.45.2",normal
134.156.118.169,4/11/2024 14:36,GET,/login,403,4654,4442,-,Opera/9.67.(X11; Linux i686; yi-US) Presto/2.9.172 Version/10.00,normal
193.89.12.155,6/24/2024 9:54,POST,/upload,200,1811,3548,https://davis.net/,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/3.0),normal
129.115.238.110,1/19/2024 5:08,POST,/settings,301,2538,828,https://www.moore-huynh.com/,Opera/9.45.(X11; Linux x86_64; hak-TW) Presto/2.9.168 Version/10.00,anomaly
33.188.87.233,1/24/2024 9:11,GET,/contact.html,403,794,2660,-,Opera/8.43.(X11; Linux x86_64; se-NO) Presto/2.9.168 Version/10.00,normal
94.212.57.133,4/6/2024 11:52,GET,/login,403,3631,810,-,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_3; rv:1.9.4.20) Gecko/7619-07-03 23:25:05.562836 Firefox/3.6.6,anomaly
93.146.121.38,2/16/2024 16:04,POST,/help,500,454,4194,-,Opera/8.52.(Windows CE; sw-KE) Presto/2.9.163 Version/10.00,anomaly
34.81.26.250,6/1/2024 13:47,POST,/upload,301,4453,1919,-,Opera/9.68.(X11; Linux i686; mk-MK) Presto/2.9.171 Version/10.00,anomaly
220.253.105.16,1/26/2024 23:22,POST,/contact.html,200,2860,2608,-,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/5.0),normal
155.173.164.1,6/25/2024 1:06,GET,/profile,403,2800,4567,https://www.gardner.com/,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_0) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/45.0.833.0 Safari/532.1",normal
135.84.130.7,5/13/2024 3:22,POST,/admin,301,1303,1095,https://www.anderson.com/,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_6 rv:5.0; ga-IE) AppleWebKit/534.44.1 (KHTML, like Gecko) Version/5.0.3 Safari/534.44.1",normal
200.103.127.252,2/20/2024 13:41,POST,/profile,404,1491,3251,-,Opera/9.44.(X11; Linux i686; apn-IN) Presto/2.9.173 Version/12.00,normal
47.209.193.113,6/27/2024 23:29,GET,/upload,403,194,4587,-,Opera/8.47.(Windows 98; tg-TJ) Presto/2.9.163 Version/12.00,normal
89.206.107.168,1/17/2024 2:23,POST,/admin,301,512,4439,-,"Mozilla/5.0 (Linux; Android 4.2.2) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/62.0.859.0 Safari/532.2",anomaly
205.131.250.201,5/23/2024 22:02,POST,/contact.html,403,3659,510,https://www.griffin.com/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_7; rv:1.9.5.20) Gecko/5209-01-09 06:13:57.370880 Firefox/3.8,normal
44.173.214.57,5/23/2024 7:09,POST,/settings,200,2512,4368,http://nicholson.com/,"Mozilla/5.0 (Linux; Android 4.2.2) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/37.0.843.0 Safari/534.1",anomaly
185.207.120.44,6/17/2024 11:28,GET,/comment,200,3415,4991,https://www.pham-richardson.info/,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/11.5i6465.0 Mobile/19X309 Safari/533.2",normal
150.63.144.106,7/9/2024 6:28,POST,/login,404,535,2696,-,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/5.1),normal
61.247.171.123,6/12/2024 8:26,POST,/contact.html,301,1103,3343,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_6) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/25.0.808.0 Safari/535.0",normal
134.99.220.161,7/5/2024 12:53,GET,/login,200,488,1551,http://www.mosley.biz/,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/4521-11-23 05:50:35.313354 Firefox/3.6.10,normal
45.47.247.154,3/3/2024 5:03,GET,/login,301,3412,956,-,Opera/9.86.(X11; Linux x86_64; hr-HR) Presto/2.9.161 Version/11.00,normal
105.12.58.202,3/7/2024 15:07,GET,/profile,404,4781,2170,-,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/4118-03-21 05:41:19.407326 Firefox/3.8,normal
186.157.240.176,3/25/2024 0:06,GET,/profile,404,4238,1645,https://miller-gray.net/,"Mozilla/5.0 (Linux; Android 2.3.4) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/13.0.899.0 Safari/534.2",normal
156.121.156.89,4/13/2024 9:15,POST,/admin,200,766,3570,-,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; fy-NL) AppleWebKit/535.20.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6535.20.2",normal
23.242.229.128,5/6/2024 13:58,POST,/settings,500,735,4621,-,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/23.0.872.0 Safari/535.1",anomaly
100.158.109.28,5/4/2024 5:07,POST,/admin,404,573,2749,-,Opera/9.94.(X11; Linux i686; ve-ZA) Presto/2.9.168 Version/10.00,normal
110.179.246.159,5/9/2024 20:35,POST,/upload,301,4815,4361,-,Opera/8.87.(X11; Linux i686; da-DK) Presto/2.9.186 Version/11.00,anomaly
197.210.162.66,1/19/2024 8:34,POST,/contact.html,500,2270,1939,https://www.berry.net/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/4.0),normal
192.234.156.116,6/9/2024 2:35,GET,/index.html,200,3287,2581,http://freeman-johnson.org/,Opera/9.73.(Windows 95; mag-IN) Presto/2.9.170 Version/10.00,anomaly
215.52.115.136,5/4/2024 17:15,GET,/comment,403,2958,1602,-,Mozilla/5.0 (Windows 95; nan-TW; rv:1.9.1.20) Gecko/8376-11-23 04:10:27.771301 Firefox/12.0,anomaly
175.4.233.177,4/22/2024 3:16,POST,/login,301,2332,1545,-,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_6) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/38.0.858.0 Safari/534.0",normal
211.31.63.147,5/9/2024 1:51,POST,/login,403,3557,1222,https://kelly.com/,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.0),anomaly
56.42.37.8,1/20/2024 10:24,POST,/upload,403,2819,350,https://www.simmons.com/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/4.0),anomaly
30.141.137.12,3/4/2024 13:37,GET,/products,200,2551,2237,http://www.spencer.info/,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.0),anomaly
181.113.45.249,6/9/2024 11:43,GET,/login,403,154,383,http://www.watkins.com/,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.0),anomaly
130.160.219.230,1/28/2024 14:51,GET,/index.html,403,3037,2259,http://hammond.com/,"Mozilla/5.0 (Linux; Android 4.0.3) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/42.0.849.0 Safari/533.0",normal
64.210.10.92,5/24/2024 20:30,POST,/admin,404,609,264,http://walters.com/,"Mozilla/5.0 (iPad; CPU iPad OS 6_1_6 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/16.0o3153.0 Mobile/79U405 Safari/531.1",normal
9.141.118.112,4/7/2024 4:05,GET,/comment,500,4293,948,http://black-larsen.biz/,Opera/9.43.(Windows NT 6.2; uz-UZ) Presto/2.9.180 Version/12.00,anomaly
203.13.85.218,2/23/2024 7:36,GET,/admin,500,552,3565,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/17.0.808.0 Mobile/27P920 Safari/534.2",anomaly
79.100.135.119,6/23/2024 17:12,POST,/contact.html,200,1150,2626,-,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/4.1),normal
